name,artist,popularity,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence,rating
Thotiana Remix,Blueface,57,0.0364,0.911,297546,0.722,0.0,10,0.111,-4.833,0,0.279,104.109,0.6890000000000001,1
Cyboogie,King Gizzard,33,0.07390000000000001,0.427,408013,0.7030000000000001,0.673,4,0.20600000000000002,-6.84,0,0.058600000000000006,124.431,0.186,1
Roof,Rico Nasty,40,0.046900000000000004,0.807,155455,0.861,0.0,10,0.34400000000000003,-3.164,0,0.421,175.983,0.715,1
Steps,Zac Flewids,26,0.0475,0.929,229361,0.763,0.0,11,0.177,-7.074,1,0.11800000000000001,135.017,0.855,1
Ready to Let Go,Cage the Elephant,60,0.011,0.719,187973,0.895,3.65e-05,1,0.0731,-3.263,1,0.0371,100.962,0.745,0
I've Been Waiting,Lil Peep,68,0.15,0.741,233613,0.845,0.0,5,0.17400000000000002,-3.568,0,0.0381,129.939,0.926,0
bury a friend,Billie Eilish,75,0.74,0.905,193143,0.389,0.162,8,0.106,-14.505,1,0.332,120.046,0.196,0
Whiplash,Theophilus London,48,0.019200000000000002,0.722,170965,0.87,3.1400000000000004e-05,9,0.267,-4.715,1,0.0966,102.976,0.41400000000000003,0
Younger,The Mountain Goats,30,0.000249,0.536,352387,0.587,0.16,2,0.17500000000000002,-12.743,1,0.0364,109.634,0.727,0
Fine Mess,Interpol,41,0.0014800000000000002,0.448,195733,0.92,0.6880000000000001,2,0.427,-2.8120000000000003,1,0.0718,128.916,0.44,0
Saturdays (Again),Avey Tare,33,0.385,0.456,289813,0.8240000000000001,0.482,3,0.31,-7.86,0,0.046400000000000004,131.002,0.589,0
Gong Xi Fa Cai,Higher Brothers,37,0.012100000000000001,0.862,173684,0.618,0.0,2,0.108,-4.209,1,0.312,160.001,0.234,0
Doin It,Big Boi,34,0.105,0.843,192319,0.725,0.000292,2,0.11,-6.881,1,0.052000000000000005,139.996,0.486,-1
100 Bad Days,AJR,65,0.0465,0.626,212783,0.639,0.0,10,0.161,-5.62,1,0.085,144.009,0.638,-1
Racks on Racks,Lil Pump,3,0.031100000000000003,0.8210000000000001,129778,0.484,6.22e-06,1,0.311,-7.167,1,0.0848,150.058,0.09390000000000001,-1
One Call,Gunna,51,0.125,0.861,195736,0.481,1.38e-05,2,0.0903,-7.309,1,0.343,146.992,0.188,-1
Cross Off,Mark Morton,50,0.0001,0.532,253446,0.935,0.0,2,0.0989,-5.102,1,0.129,131.997,0.325,-1
Sisyphus,Andrew Bird,59,0.23,0.631,247493,0.792,0.000317,0,0.0756,-4.364,0,0.0427,82.901,0.462,-1
Harmony Hall,Vampire Weekend,61,0.47500000000000003,0.653,308733,0.76,0.000129,11,0.0917,-6.086,1,0.047900000000000005,98.008,0.6000000000000001,1
Middle Child,J. Cole,80,0.149,0.837,213594,0.364,0.0,8,0.271,-11.713,1,0.276,123.984,0.463,1
Moderation,Florence + The Machine,56,0.0171,0.64,188615,0.653,0.000215,5,0.11900000000000001,-6.039,1,0.0281,129.986,0.611,1
Uncomfortably Numb,American Football,43,0.007540000000000001,0.481,250419,0.768,0.00221,8,0.122,-7.995,1,0.0332,173.001,0.551,1
Jawbreaker,Injury Reserve,38,0.243,0.798,208587,0.584,0.0,1,0.042,-7.7219999999999995,0,0.266,110.978,0.792,1
Dylan Thomas,Better Oblivion Community Center,54,0.000125,0.593,216787,0.807,0.00021,2,0.09140000000000001,-7.995,1,0.0371,116.077,0.521,1
Got Muscle,GoldLink,39,0.383,0.8220000000000001,178851,0.792,0.136,9,0.137,-4.441,0,0.189,130.018,0.42,1
Exits,Foals,53,0.0538,0.481,357419,0.858,0.0010400000000000001,9,0.515,-2.941,0,0.0345,188.066,0.708,1
Meet Again,Maxo Kream,55,0.257,0.8,320201,0.597,0.0,0,0.185,-7.835,1,0.107,149.999,0.634,1
Bang My Drum,Angel Du$t,31,0.000719,0.47700000000000004,156507,0.9490000000000001,0.73,3,0.129,-3.589,1,0.0443,179.009,0.788,1
Red Bull & Hennessy,Jenny Lewis,40,0.00203,0.509,288630,0.933,0.000138,4,0.196,-5.633,0,0.099,130.005,0.374,0
Dawan,Apparat,27,0.6000000000000001,0.636,270947,0.745,0.835,0,0.184,-10.608,1,0.0577,172.015,0.43,0
nihilist blues,Bring Me the Horizon,58,0.0019,0.607,325502,0.8130000000000001,0.00088,4,0.305,-5.825,0,0.0936,133.962,0.195,0
Aeroplane,Jessica Pratt,28,0.966,0.216,215733,0.192,0.0714,2,0.1,-14.597,0,0.0354,180.745,0.209,0
Comfort Zone,The Murlocs,32,0.248,0.485,239667,0.578,0.00222,10,0.105,-6.157,1,0.035300000000000005,127.135,0.34600000000000003,0
Andromeda,Weyes Blood,63,0.368,0.467,280187,0.461,0.0011500000000000002,1,0.358,-7.94,0,0.0274,131.325,0.188,1
Trip the Mains,Methyl Ethel,23,0.0128,0.761,229172,0.641,0.08660000000000001,9,0.0698,-6.458,1,0.030100000000000002,120.993,0.732,1
Under the Sun,Spellling,39,0.8280000000000001,0.545,355172,0.384,0.901,10,0.116,-10.487,0,0.0298,115.97,0.111,1
Land of the Free,The Killers,40,0.5660000000000001,0.368,242960,0.5750000000000001,0.0,10,0.116,-5.1,1,0.0443,197.639,0.294,1
Demands,Makthaverskan,19,0.0201,0.216,179027,0.906,0.00553,6,0.335,-3.199,1,0.0713,170.124,0.47100000000000003,0
Kids,PUP,50,0.00046,0.492,210160,0.964,0.0058200000000000005,8,0.434,-3.475,1,0.0729,157.036,0.7030000000000001,0
7 Rings,Ariana Grande,83,0.592,0.778,178627,0.317,0.0,1,0.0881,-10.732,0,0.334,140.048,0.327,0
First Off,Future,61,0.013000000000000001,0.734,228367,0.683,0.0,1,0.28,-6.105,1,0.0776,162.038,0.445,0
Strange Days (1999),HEALTH,41,6.82e-05,0.462,205000,0.8260000000000001,0.188,7,0.606,-8.905,0,0.046400000000000004,131.023,0.0461,0
All Over Now,The Cranberries,43,0.00019899999999999999,0.529,256387,0.845,0.17400000000000002,0,0.227,-5.432,0,0.029400000000000003,109.093,0.5710000000000001,0
Token,Panda Bear,23,0.019,0.526,217147,0.537,1.97e-05,8,0.10200000000000001,-7.103,1,0.034800000000000005,95.682,0.305,0
Mile High,James Blake,65,0.403,0.754,193600,0.37,6.220000000000001e-05,6,0.107,-9.854,0,0.12,114.941,0.228,0
Mixed Personalities,YNW Melly,71,0.457,0.661,230400,0.44,0.0,2,0.128,-9.104,1,0.08030000000000001,149.937,0.352,0
Body Chemistry,The Drums,31,0.00561,0.504,287692,0.9440000000000001,0.00013000000000000002,11,0.156,-4.865,0,0.0374,153.988,0.737,0
New Brighton,Nakhane,33,0.0143,0.553,199413,0.792,0.058600000000000006,2,0.22,-7.898,1,0.0396,114.992,0.489,0
Keanu Reeves,Logic,65,0.0557,0.712,225920,0.891,0.0,2,0.134,-6.457,1,0.24,170.13,0.799,-1
Alone,Slayyyter,44,0.0071600000000000006,0.504,162000,0.722,0.0,6,0.07440000000000001,-5.652,1,0.371,174.044,0.674,1
Song 31,Noname,38,0.715,0.583,187036,0.527,6.7e-06,11,0.154,-7.876,1,0.0733,97.346,0.395,1
Euthanasia,Pissgrave,18,7.509999999999999e-06,0.124,220016,0.998,0.893,1,0.371,-1.778,0,0.125,148.764,0.029400000000000003,1
Juice,Lizzo,74,0.006110000000000001,0.767,195145,0.889,0.0,7,0.402,-2.988,1,0.09630000000000001,119.93,0.843,1
Seventeen,Sharon Van Etten,63,0.0164,0.538,265920,0.774,0.265,5,0.0685,-7.359,1,0.048400000000000006,127.107,0.249,1
Squidward Nose,CupcakKe,67,0.252,0.904,189864,0.861,0.0,4,0.0644,-5.132,0,0.249,103.978,0.683,1
Ghosts in the Shower,Chong the Nomad,34,0.0262,0.887,175357,0.34,0.00284,1,0.0748,-7.21,1,0.375,74.998,0.736,1
Love & Sacrifice,Sylvan LaCue,24,0.184,0.457,293081,0.6920000000000001,0.008450000000000001,1,0.122,-9.204,0,0.296,197.828,0.106,1
Tell Me (Doko Mien),Ibibio Sound Machine,28,0.12,0.534,224547,0.834,0.028200000000000003,0,0.0511,-6.167,1,0.134,63.134,0.8310000000000001,1
What Chaos Is Imaginary,Girlpool,21,0.447,0.326,323971,0.548,0.777,4,0.08020000000000001,-9.372,0,0.0984,168.056,0.23500000000000001,0
Footsteps at the Pond,La Dispute,40,0.0115,0.541,268067,0.909,0.0012100000000000001,2,0.139,-4.639,1,0.06520000000000001,102.507,0.184,0
Landslide,Beirut,33,0.34900000000000003,0.535,210647,0.8190000000000001,0.0801,10,0.113,-6.531,1,0.0309,111.842,0.758,0
Nights Like This,Kehlani,75,0.367,0.61,201788,0.725,0.0,8,0.154,-5.131,1,0.15,146.163,0.291,0
Kebab Spider,Sleaford Mods,35,0.251,0.9490000000000001,220693,0.7000000000000001,0.034300000000000004,8,0.183,-8.091,1,0.08320000000000001,119.927,0.86,0
Jumpin on a Jet,Future,51,0.057100000000000005,0.8240000000000001,137134,0.595,3.7e-06,11,0.0876,-6.346,1,0.091,140.039,0.157,0
Plains,Deerhunter,27,0.181,0.67,133079,0.8310000000000001,0.28,11,0.13,-5.68,0,0.134,115.064,0.804,0
Electro,Sungazer,28,0.015300000000000001,0.397,256750,0.755,0.388,1,0.055200000000000006,-8.157,1,0.0668,131.997,0.676,0
Different Kind of Love,Adia Victoria,35,0.23800000000000002,0.5740000000000001,204747,0.878,0.0658,11,0.0737,-5.165,0,0.07100000000000001,124.061,0.743,0
Buckets,Elohim,28,0.553,0.613,180088,0.378,0.000699,3,0.11800000000000001,-7.228,0,0.182,140.009,0.34,0
MAH,Chemical Brothers,38,0.0296,0.6880000000000001,336000,0.927,0.23800000000000002,0,0.34600000000000003,-6.083,1,0.061700000000000005,129.947,0.212,0
Lost in the Fire,Gesaffelstein,84,0.09330000000000001,0.658,202093,0.671,0.000927,2,0.115,-12.21,1,0.0363,100.966,0.166,-1
Hell's Carol,Hopsin,49,0.17400000000000002,0.558,164405,0.794,0.0,7,0.157,-5.947,0,0.304,184.545,0.431,-1
Reset,Gesaffelstein,34,0.0577,0.735,205440,0.418,0.222,7,0.09820000000000001,-13.27,1,0.296,94.5,0.241,1
Nothing Breaks Like a Heart,Mark Ronson,41,0.00842,0.6990000000000001,252000,0.887,0.0106,7,0.0528,-6.148,0,0.040600000000000004,120.007,0.263,1
We Appreciate Power,Grimes,54,0.0105,0.54,335289,0.926,3.8100000000000005e-05,2,0.381,-2.977,0,0.0526,108.02,0.445,1
Christmas Song,Phoebe Bridgers,37,0.884,0.403,221907,0.20500000000000002,4.2900000000000006e-05,0,0.11,-13.854,1,0.0356,116.613,0.281,1
Jupiter 4,Sharon Van Etten,52,0.0171,0.324,314080,0.495,0.487,6,0.14300000000000002,-10.625,1,0.0398,177.742,0.0584,1
Anyways,Arctic Monkeys,45,0.529,0.28400000000000003,221230,0.5760000000000001,3.91e-05,4,0.187,-6.9719999999999995,1,0.035,82.527,0.323,1
Onederful,Armani White,40,0.0721,0.723,282280,0.607,0.0,7,0.364,-5.93,0,0.153,131.989,0.521,0
Candid,Kllo,41,0.363,0.747,243511,0.749,0.0454,11,0.0775,-7.277,0,0.036500000000000005,144.029,0.453,0
Shit Real,Jay Rock,48,0.28,0.839,140339,0.678,2.05e-05,8,0.11800000000000001,-6.865,0,0.148,104.02,0.303,0
Not Impossible,Cults,21,0.651,0.252,214560,0.242,0.00034899999999999997,4,0.113,-9.085,1,0.0318,133.799,0.101,0
E Coli,The Alchemist,71,0.20800000000000002,0.322,132147,0.555,0.004370000000000001,11,0.325,-8.725999999999999,0,0.129,96.019,0.397,0
Bison on the Plains,Grandaddy,22,0.28500000000000003,0.47600000000000003,308800,0.522,0.012700000000000001,9,0.193,-8.159,1,0.0281,133.874,0.09730000000000001,0
Excited,Saba,37,0.193,0.904,125213,0.66,2.92e-05,7,0.28500000000000003,-7.64,1,0.0961,137.115,0.965,0
Traveling On,The Decemberists,31,0.0247,0.578,268960,0.759,2.54e-05,5,0.0621,-7.587,0,0.0302,117.018,0.468,0
Rainberry,Zayn,54,0.594,0.639,171133,0.402,0.0,7,0.382,-8.734,1,0.158,91.966,0.766,-1
Sicko Mode (Skrillex Remix),Travis Scott,59,0.021400000000000002,0.651,304512,0.833,0.0,1,0.14,-3.356,1,0.17200000000000001,155.051,0.443,-1
Zombie Bastards,Weezer,40,0.006240000000000001,0.686,251000,0.8220000000000001,2.9100000000000003e-05,11,0.16,-2.984,1,0.0392,89.991,0.776,1
The Mint,Earl Sweatshirt,51,0.00525,0.417,165120,0.731,0.0352,11,0.621,-4.989,1,0.265,134.003,0.5750000000000001,1
Oodles O' Noodles Babies,Meek Mill,46,0.593,0.609,181274,0.836,0.0,4,0.466,-3.442,0,0.264,72.099,0.584,1
come out and play,Billie Eilish,67,0.6930000000000001,0.64,210376,0.321,0.0307,0,0.114,-14.604,1,0.0931,145.045,0.177,1
Sundress,A$AP Rocky,77,0.181,0.721,158206,0.707,3.68e-06,6,0.14300000000000002,-6.364,1,0.059500000000000004,125.005,0.743,1
The Cuckoo Is A,Fontaines D.C.,26,0.007790000000000001,0.401,131632,0.929,1.67e-05,4,0.376,-7.016,1,0.08020000000000001,168.087,0.309,1
Dark Things,Vic Mensa,50,0.00893,0.5720000000000001,192467,0.577,0.0,10,0.166,-6.044,0,0.135,161.905,0.25,1
Movement,Hozier,62,0.16,0.381,237800,0.502,6.980000000000002e-05,1,0.08420000000000001,-5.505,0,0.0368,144.3,0.147,1
Exhale,Kemba,36,0.123,0.514,260627,0.508,0.00142,11,0.194,-10.549,0,0.249,126.852,0.139,1
Reggaeton,J Balvin,0,0.0165,0.747,158800,0.74,9.94e-05,4,0.101,-4.325,0,0.191,176.062,0.552,1
I'm Not Goin',Gucci Mane,45,0.167,0.836,196412,0.528,0.0,2,0.11,-5.855,1,0.31,131.117,0.329,1
Too Real,Fontaines D.C.,34,0.028200000000000003,0.495,248409,0.9590000000000001,9.95e-06,4,0.111,-6.235,0,0.061,172.807,0.181,1
Hire,Girlpool,31,0.167,0.439,175418,0.58,3.71e-05,7,0.0897,-7.602,1,0.0304,164.088,0.154,1
True,Hannah Diamond,25,0.467,0.637,211867,0.395,1.4700000000000002e-05,6,0.0891,-6.482,1,0.0309,170.142,0.514,1
Take One,Kodak Black,51,0.114,0.66,165517,0.615,0.0,1,0.315,-7.2,1,0.47000000000000003,174.034,0.501,1
Beach House,Chainsmokers,57,0.17400000000000002,0.4,206120,0.838,0.0,0,0.341,-4.491,1,0.0526,179.945,0.533,1
No Candle No Light,ZAYN,52,0.016900000000000002,0.619,195027,0.751,0.000108,5,0.0949,-4.22,0,0.049600000000000005,122.138,0.46,1
Nowhere2go,Earl Sweatshirt,48,0.0109,0.518,113787,0.706,6.500000000000001e-05,8,0.496,-5.148,1,0.227,128.26,0.418,1
Puff Daddy,JPEGMAFIA,48,0.245,0.876,127335,0.807,0.0,10,0.125,-4.466,0,0.18,135.754,0.6910000000000001,1
Stay Right Here,Saba,50,0.132,0.752,210133,0.536,0.0,9,0.281,-7.444,0,0.452,129.93,0.628,1
Who R U?,Anderson .Paak,46,0.0429,0.834,168520,0.8260000000000001,0.0,1,0.0932,-7.429,0,0.157,92.009,0.8190000000000001,1
In This House,Lil Wayne,48,0.0563,0.781,212133,0.676,0.0,10,0.11900000000000001,-3.857,0,0.26,146.107,0.535,1
No One Changes,Conor Oberst,28,0.863,0.589,243253,0.28600000000000003,0.0,0,0.10200000000000001,-12.959,1,0.042300000000000004,135.189,0.178,1
POP/STARS (,K/DA,72,0.0183,0.5660000000000001,191100,0.769,0.0,7,0.108,-4.342,1,0.0872,170.036,0.385,1
Klink,Smino,51,0.0994,0.794,182209,0.539,0.0,9,0.312,-7.928,0,0.391,129.065,0.765,0
Balm of Gilead,Iceage,18,0.107,0.0995,195546,0.884,3.68e-06,9,0.10400000000000001,-5.092,1,0.052500000000000005,176.354,0.429,0
Knights of Malta,Smashing Pumpkins,34,0.00335,0.4,277549,0.876,0.015300000000000001,3,0.209,-1.822,1,0.0541,79.35,0.261,0
BAD,XXXTENTACION,74,0.334,0.8,150475,0.526,0.0017400000000000002,8,0.057100000000000005,-5.153,1,0.0716,129.874,0.746,0
Dolphin,Panda Bear,24,0.22,0.539,221587,0.42,0.00158,8,0.060200000000000004,-10.313,1,0.08,86.758,0.465,0
Basquiat,Ibibio Sound Machine,19,0.041600000000000005,0.764,209547,0.762,0.655,7,0.184,-8.782,1,0.058,134.671,0.8220000000000001,0
I Am the Grinch,"Tyler, The Creator",47,0.082,0.741,157813,0.796,6.690000000000001e-05,9,0.196,-6.187,1,0.189,115.002,0.596,0
Arrest the President,Ice Cube,52,0.0954,0.844,233720,0.85,1.12e-06,1,0.597,-2.882,1,0.215,94.969,0.608,0
Play Destroy,Poppy,52,0.00284,0.531,185279,0.936,0.000173,2,0.665,-3.975,0,0.0786,120.057,0.556,1
Bloodless,Andrew Bird,51,0.5710000000000001,0.547,389160,0.662,0.0014600000000000001,4,0.122,-5.196,0,0.029300000000000003,82.173,0.498,1
Di Mi Nombre,Rosalía,64,0.885,0.794,162377,0.534,5.18e-05,8,0.314,-6.47,0,0.131,91.871,0.547,1
All Out Life,Slipknot,64,0.000683,0.499,340132,0.97,0.136,0,0.08710000000000001,-2.838,1,0.116,106.558,0.0506,1
"Thank U, Next",Ariana Grande,81,0.229,0.717,207320,0.653,0.0,1,0.101,-5.634,1,0.0658,106.966,0.41200000000000003,1
Yellow Bike,Pedro the Lion,26,0.191,0.605,233718,0.6920000000000001,0.151,9,0.105,-7.556,1,0.057,119.427,0.686,1
New World Order,Flatbush Zombies,44,0.031200000000000002,0.449,222265,0.6880000000000001,1.2800000000000001e-05,1,0.108,-7.776,1,0.29,125.085,0.445,1
King of the Hill,Thundercat,44,0.739,0.544,171533,0.464,0.757,8,0.0969,-11.273,0,0.0325,82.062,0.184,1
Party For One,Carly Rae Jepsen,53,0.0453,0.6990000000000001,184533,0.633,0.0,6,0.101,-6.547,1,0.0362,123.449,0.458,1
Death In Midsummer,Deerhunter,34,0.0811,0.311,262238,0.747,8.580000000000001e-05,2,0.157,-6.803,1,0.0296,91.568,0.277,1
Know Me,Nav,47,0.0238,0.925,155493,0.5750000000000001,0.0,1,0.105,-5.992,1,0.163,142.047,0.165,1
Swerve On Em,Action Bronson,35,0.28400000000000003,0.629,171892,0.845,0.0,11,0.386,-6.098,0,0.333,147.983,0.482,1
Machine,Imagine Dragons,64,0.0016,0.638,181880,0.679,0.00655,4,0.121,-5.2780000000000005,1,0.0425,81.045,0.596,1
Dip,Tyga,62,0.031100000000000003,0.885,195992,0.543,0.0,2,0.154,-6.338,1,0.2,99.026,0.43,1
Topanga,Trippie Redd,70,0.00587,0.755,215364,0.615,1.75e-06,4,0.109,-8.245,1,0.0454,105.955,0.039,1
Sojourner,Rapsody,47,0.00447,0.773,343173,0.622,0.0,1,0.28700000000000003,-9.249,1,0.297,81.194,0.47400000000000003,1
Get Dark,AFI,27,0.000296,0.545,160924,0.923,0.000116,9,0.0965,-1.7930000000000001,0,0.0444,102.005,0.685,1
The Gut,Homeboy Sandman,29,0.209,0.448,225293,0.924,7.02e-05,10,0.113,-10.796,0,0.304,83.807,0.373,1
Little Drama,Mike Krol,26,5.830000000000001e-05,0.256,168813,0.971,0.00019899999999999999,11,0.678,-5.477,0,0.14400000000000002,171.99,0.263,1
Freelance,Toro Y Moi,50,0.017400000000000002,0.975,225915,0.47400000000000003,0.008860000000000002,9,0.14200000000000002,-7.162,0,0.131,115.014,0.856,1
Padded Locks,Mick Jenkins,33,0.0149,0.595,225592,0.847,0.0,4,0.147,-5.821,1,0.307,81.808,0.583,1
Happy Feet,Yung Lean,38,0.961,0.673,205171,0.405,1.0700000000000001e-05,0,0.07250000000000001,-9.212,1,0.050800000000000005,81.922,0.157,1
Sinking Ship,Cake,36,0.021500000000000002,0.5690000000000001,263750,0.85,8.93e-05,5,0.356,-4.702,1,0.0358,135.085,0.63,1
Last Memory,Takeoff,61,0.17500000000000002,0.854,162133,0.708,0.0,1,0.241,-5.805,0,0.244,118.032,0.17200000000000001,1
Money,Cardi B,73,0.00534,0.9500000000000001,183527,0.59,0.0,8,0.11,-6.508,0,0.29,130.003,0.219,1
Please Forgive,Powers Pleasant,50,0.013800000000000002,0.883,192347,0.507,0.0,1,0.09630000000000001,-4.9190000000000005,1,0.332,141.943,0.168,1
Boss,Little Simz,45,0.266,0.744,185204,0.892,0.0029500000000000004,8,0.0917,-5.003,1,0.28700000000000003,95.205,0.685,1
Unlicensed Hall Monitor,Drug Church,33,0.00045099999999999996,0.404,201587,0.99,0.00205,7,0.21,-3.87,1,0.109,167.955,0.177,1
Words I Heard,Julia Holter,19,0.228,0.124,399013,0.34700000000000003,0.0032500000000000003,1,0.147,-11.392,1,0.0335,76.868,0.16,1
Freakin' U Out,Antarctigo Vespucci,40,0.000276,0.405,168909,0.926,0.00024599999999999996,0,0.183,-3.088,1,0.041,167.892,0.547,1
Starlight,Babymetal,42,0.000138,0.426,217216,0.978,0.915,3,0.188,-3.594,0,0.137,142.051,0.0543,1
Lemonade,Nicole Dollanganger,29,0.418,0.248,258064,0.193,0.0018000000000000002,3,0.125,-15.108,1,0.0341,119.13,0.0417,1
Open Again,Thom Yorke,37,0.671,0.112,169970,0.766,0.862,2,0.499,-10.745,1,0.07250000000000001,179.532,0.146,1
Natural Skin Deep,Neneh Cherry,18,0.434,0.578,281275,0.888,0.0,8,0.17400000000000002,-6.144,1,0.11,100.03,0.331,1
Web So Dense,J Mascis,19,0.389,0.241,217560,0.552,0.0011200000000000001,4,0.101,-7.453,1,0.0359,75.829,0.425,1
Cry Alone,Lil Peep,61,0.0366,0.637,167107,0.856,0.0308,1,0.0809,-5.649,1,0.0337,160.068,0.28500000000000003,1
Prince Charming,Action Bronson,42,0.481,0.596,151050,0.5630000000000001,0.0,6,0.14,-9.547,1,0.354,76.924,0.586,1
Fingers,ZAYN,54,0.34600000000000003,0.522,171240,0.434,9.06e-06,7,0.107,-9.237,0,0.177,106.734,0.559,1
Test Drive,Joji,69,0.71,0.646,179423,0.648,0.00316,3,0.108,-8.602,1,0.037200000000000004,75.004,0.466,1
Vote 'Em Out,Willie Nelson,27,0.198,0.629,140747,0.8180000000000001,5.42e-06,2,0.267,-5.439,1,0.0361,99.021,0.851,1
Sports,Viagra Boys,51,0.0013800000000000002,0.425,237547,0.77,0.268,2,0.641,-4.765,1,0.0463,129.452,0.902,1
Man Down,Lil Gnar,42,0.065,0.627,129049,0.9420000000000001,0.0,8,0.21,-5.252,1,0.18,120.037,0.639,1
Understood,Mick Jenkins,60,0.213,0.677,208571,0.843,7.019999999999999e-06,9,0.554,-5.354,1,0.324,84.993,0.734,1
Can't Knock The Hustle,Weezer,42,0.013900000000000001,0.63,220999,0.969,0.000865,10,0.0698,-2.215,1,0.0522,101.014,0.792,1
Volk,Thom Yorke,31,0.928,0.28500000000000003,384182,0.314,0.731,7,0.10400000000000001,-14.294,0,0.041100000000000005,172.036,0.0356,1
Like Me,Yung Lean,27,0.27,0.858,153216,0.7030000000000001,0.0,1,0.125,-4.954,1,0.274,141.952,0.52,1
ZEZE,Kodak Black,77,0.0521,0.861,228760,0.603,0.0,8,0.09240000000000001,-5.788,0,0.176,98.043,0.504,1
Mia,Bad Bunny,0,0.014100000000000001,0.8170000000000001,210368,0.539,0.000496,6,0.099,-6.349,0,0.0621,97.061,0.158,1
Lover Chanting,Little Dragon,55,0.0166,0.865,205465,0.762,0.795,0,0.0233,-7.444,1,0.0762,118.005,0.896,1
Adam & The Evil,Clarence Clarity,23,0.369,0.489,147921,0.906,0.0,7,0.519,-5.013,0,0.105,91.994,0.41600000000000004,1
1999,Charli XCX,61,0.0227,0.739,189000,0.742,1.39e-06,7,0.229,-4.586,1,0.0329,124.016,0.659,1
Small Talk,Courtney Barnett,26,0.126,0.731,332077,0.675,2.44e-05,11,0.12,-6.45,1,0.0653,114.926,0.487,1
Bartzabel,Behemoth,41,0.0238,0.467,301320,0.914,0.10400000000000001,6,0.0776,-5.707,1,0.0782,109.003,0.18,1
Goku,Jaden Smith,54,0.195,0.47100000000000003,192880,0.887,0.0,1,0.116,-2.445,1,0.274,139.999,0.268,1
Tints,Anderson .Paak,60,0.0859,0.805,268400,0.833,0.0,1,0.057800000000000004,-6.73,0,0.12,109.076,0.7030000000000001,1
Spewn From The Earth,High On Fire,28,1.78e-06,0.183,239236,0.988,0.855,1,0.13,-7.157,1,0.0971,148.154,0.466,1
Comeback Kid,Sharon Van Etten,46,0.000329,0.543,182333,0.928,0.5670000000000001,0,0.0328,-5.206,1,0.0755,120.102,0.358,1
Anxious,Holy Ghost,41,0.00427,0.614,285039,0.876,0.756,8,0.365,-5.519,1,0.037700000000000004,117.016,0.125,1
25 Soldiers,Swizz Beatz,27,0.20700000000000002,0.533,287557,0.876,0.0,1,0.857,-4.041,1,0.324,76.0,0.11900000000000001,1
Eazy,G,54,0.0117,0.9470000000000001,175240,0.854,0.000116,7,0.161,-5.028,1,0.216,104.076,0.775,1
Overtime,Jessie Ware,36,0.00805,0.68,279293,0.662,0.20600000000000002,8,0.062400000000000004,-6.928,1,0.0412,115.002,0.8190000000000001,1
One,Kurt Vile,51,0.148,0.68,321160,0.842,0.00283,9,0.125,-5.32,0,0.0258,94.524,0.717,1
STOOPID,6ix9ine,59,0.13,0.733,152000,0.63,0.0,11,0.162,-4.296,1,0.395,149.991,0.833,1
Can't Get Over You,Joji,69,0.684,0.9,107077,0.316,0.0771,9,0.0853,-8.797,1,0.332,129.914,0.844,1
Anthem,Greta Van Fleet,58,0.372,0.609,281307,0.536,0.000484,11,0.108,-8.076,1,0.0375,154.067,0.46900000000000003,1
Without Me,Halsey,78,0.297,0.752,201661,0.488,9.11e-06,6,0.0936,-7.05,1,0.07050000000000001,136.041,0.533,1
Rafters,Clarence Clarity,19,0.146,0.578,161986,0.87,0.0,1,0.156,-5.705,1,0.187,141.065,0.492,1
Square Up,Zack Fox,47,0.17400000000000002,0.912,132923,0.47300000000000003,0.0,10,0.154,-6.629,1,0.588,130.162,0.616,1
Pressure,Muse,62,0.0034200000000000003,0.622,235600,0.842,0.00014000000000000001,11,0.0575,-3.678,0,0.0609,136.041,0.724,1
Accelerate,Fucked Up,19,0.009330000000000001,0.342,329893,0.963,0.0814,9,0.117,-5.59,1,0.269,179.086,0.0383,1
Neighbor,Juicy J,55,0.009080000000000001,0.921,162886,0.748,0.0,1,0.07980000000000001,-5.093,1,0.13,139.979,0.801,1
